Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,,,tipo_foglia,# Primavera, # Estate,# Autunno,# Inverno,foto
ALB_188,Via Scoto Michele,47450,357,12/12/1025,Dott. Roberto Marceddu,023,Ficus microcarpa,Aiuola pedonale,38.113948,13.333873,12,58,3.6,2.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Zisa - 4 Camere,Zisa,V,,,sempreverde,18371.97,18746.91,18371.97,17809.56,img/albero.png
ALB_189,Via Scoto Michele,47450,357,12/12/1025,Dott. Roberto Marceddu,024,Ficus microcarpa,Aiuola pedonale,38.113886,13.333891,12,50,3.6,2.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Zisa - 4 Camere,Zisa,V,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png
ALB_190,Via Scoto Michele,47450,357,12/12/1025,Dott. Roberto Marceddu,025,Ficus microcarpa,Aiuola pedonale,38.113829,13.333908,12,61,3.6,2.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Zisa - 4 Camere,Zisa,V,,,sempreverde,19616.80,20017.14,19616.80,19016.28,img/albero.png
ALB_191,Via Scoto Michele,47450,357,12/12/1025,Dott. Roberto Marceddu,026,Ficus microcarpa,Aiuola pedonale,38.113772,13.333924,12,43,3.6,2.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Zisa - 4 Camere,Zisa,V,,,sempreverde,12451.12,12705.22,12451.12,12069.96,img/albero.png
ALB_192,Via Scoto Michele,47450,357,12/12/1025,Dott. Roberto Marceddu,027,Ficus microcarpa,Aiuola pedonale,38.113713,13.333944,12,45,3.6,2.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Zisa - 4 Camere,Zisa,V,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_193,Via Scoto Michele,47450,357,12/12/1025,Dott. Roberto Marceddu,028,Ficus microcarpa,Aiuola pedonale,38.113653,13.333955,12,43,3.6,2.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Zisa - 4 Camere,Zisa,V,,,sempreverde,12451.12,12705.22,12451.12,12069.96,img/albero.png
ALB_194,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,001,Ficus microcarpa,Cercine,38.108079,13.377366,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png
ALB_195,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,002,Ficus microcarpa,Cercine,38.108045,13.377424,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_196,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,003,Ficus microcarpa,Cercine,38.108017,13.377473,12,47,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,11510.80,11745.72,11510.80,11158.43,img/albero.png
ALB_197,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,004,Ficus microcarpa,Cercine,38.107989,13.377526,12,53,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,16340.22,16673.69,16340.22,15840.01,img/albero.png
ALB_198,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,005,Ficus microcarpa,Cercine,38.107952,13.377593,12,50,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png
ALB_199,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,006,Ficus microcarpa,Cercine,38.107925,13.377651,12,56,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,17552.69,17910.91,17552.69,17015.36,img/albero.png
ALB_200,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,007,Ficus microcarpa,Cercine,38.108017,13.377204,12,52,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,13127.52,13395.43,13127.52,12725.66,img/albero.png
ALB_201,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,008,Ficus microcarpa,Cercine,38.107978,13.377268,12,48,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,11830.20,12071.63,11830.20,11468.05,img/albero.png
ALB_202,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,009,Ficus microcarpa,Cercine,38.107943,13.377329,12,60,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,19199.77,19591.60,19199.77,18612.02,img/albero.png
ALB_203,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,010,Ficus microcarpa,Cercine,38.107908,13.377397,12,58,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,18371.97,18746.91,18371.97,17809.56,img/albero.png
ALB_204,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,011,Ficus microcarpa,Cercine,38.107874,13.377464,12,63,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,20457.00,20874.49,20457.00,19830.77,img/albero.png
ALB_205,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,012,Ficus microcarpa,Cercine,38.107815,13.377567,12,71,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,19679.51,20081.13,19679.51,19077.08,img/albero.png
ALB_206,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,013,Ficus microcarpa,Cercine,38.107676,13.377804,12,66,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,21732.34,22175.85,21732.34,21067.06,img/albero.png
ALB_207,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,014,Ficus microcarpa,Cercine,38.107581,13.377974,12,60,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,19199.77,19591.60,19199.77,18612.02,img/albero.png
ALB_208,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,015,Ficus microcarpa,Cercine,38.107514,13.378090,12,39,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,10966.88,11190.70,10966.88,10631.16,img/albero.png
ALB_209,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,016,Ficus microcarpa,Cercine,38.107456,13.378197,12,41,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,11703.57,11942.42,11703.57,11345.30,img/albero.png
ALB_210,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,017,Ficus microcarpa,Cercine,38.107408,13.378295,12,44,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12828.85,13090.66,12828.85,12436.13,img/albero.png
ALB_211,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,018,Ficus microcarpa,Cercine,38.107350,13.378372,12,37,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,10241.45,10450.46,10241.45,9927.94,img/albero.png
ALB_212,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,019,Ficus microcarpa,Cercine,38.107248,13.378560,12,38,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,10602.74,10819.12,10602.74,10278.16,img/albero.png
ALB_213,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,020,Ficus microcarpa,Cercine,38.107195,13.378647,12,47,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,13977.40,14262.66,13977.40,13549.52,img/albero.png
ALB_214,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,021,Ficus microcarpa,Cercine,38.106184,13.380685,12,35,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,9527.69,9722.14,9527.69,9236.03,img/albero.png
ALB_215,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,022,Ficus microcarpa,Cercine,38.106130,13.380783,12,47,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,13977.40,14262.66,13977.40,13549.52,img/albero.png
ALB_216,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,023,Ficus microcarpa,Cercine,38.106088,13.380857,12,36,0.5,0.2,C/D,APL.026S,Ricontrollo post-intervento,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,3488.15,3559.33,3488.15,3381.37,img/albero.png
ALB_217,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,024,Ficus microcarpa,Cercine,38.106041,13.380931,12,40,0.5,0.2,C/D,APL.026S,Ricontrollo post-intervento,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,4000.18,4081.82,4000.18,3877.73,img/albero.png
ALB_218,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,025,Ficus microcarpa,Cercine,38.105990,13.381021,12,47,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,11510.80,11745.72,11510.80,11158.43,img/albero.png
ALB_219,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,026,Ficus microcarpa,Cercine,38.105942,13.381111,12,38,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,10602.74,10819.12,10602.74,10278.16,img/albero.png
ALB_220,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,027,Ficus microcarpa,Cercine,38.105805,13.381342,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png
ALB_221,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,028,Ficus microcarpa,Cercine,38.105757,13.381426,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_222,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,029,Ficus microcarpa,Cercine,38.105662,13.381579,12,35,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,9527.69,9722.14,9527.69,9236.03,img/albero.png
ALB_223,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,030,Ficus microcarpa,Cercine,38.105621,13.381654,12,48,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,14365.24,14658.41,14365.24,13925.49,img/albero.png
ALB_224,Viale Dei Picciotti - A,35410,979,13/12/1025,Dott. Roberto Marceddu,031,Ficus microcarpa,Cercine,38.105581,13.381724,12,39,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,10966.88,11190.70,10966.88,10631.16,img/albero.png
ALB_225,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,032,Ficus microcarpa,Cercine,38.105367,13.382109,12,47,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,13977.40,14262.66,13977.40,13549.52,img/albero.png
ALB_226,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,033,Ficus microcarpa,Cercine,38.105325,13.382168,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_227,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,034,Ficus microcarpa,Cercine,38.105279,13.382240,12,47,0.5,0.2,C/D,APL.026S,Ricontrollo post-intervento,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,4933.20,5033.88,4933.20,4782.18,img/albero.png
ALB_228,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,035,Ficus microcarpa,Cercine,38.105183,13.382412,12,52,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,15940.56,16265.88,15940.56,15452.59,img/albero.png
ALB_229,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,036,Ficus rubiginosa,Cercine,38.105078,13.382591,12,32,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,7976.56,8139.35,7976.56,7732.38,img/albero.png
ALB_230,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,037,Ficus microcarpa,Cercine,38.105053,13.382652,12,40,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,11333.85,11565.15,11333.85,10986.89,img/albero.png
ALB_231,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,038,Ficus microcarpa,Cercine,38.105008,13.382723,12,39,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,10966.88,11190.70,10966.88,10631.16,img/albero.png
ALB_232,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,039,Ficus microcarpa,Cercine,38.104910,13.382899,12,43,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,10253.86,10463.12,10253.86,9939.97,img/albero.png
ALB_233,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,040,Ficus microcarpa,Cercine,38.104861,13.382968,12,55,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,17146.31,17496.24,17146.31,16621.43,img/albero.png
ALB_234,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,041,Ficus microcarpa,Cercine,38.104818,13.383057,12,54,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,13787.65,14069.03,13787.65,13365.58,img/albero.png
ALB_235,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,042,Ficus microcarpa,Cercine,38.104589,13.383400,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png
ALB_236,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,043,Ficus microcarpa,Cercine,38.104550,13.383483,12,49,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,14755.51,15056.64,14755.51,14303.81,img/albero.png
ALB_237,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,044,Ficus microcarpa,Cercine,38.104505,13.383552,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png
ALB_238,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,045,Ficus microcarpa,Cercine,38.104477,13.383616,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png
ALB_239,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,046,Ficus microcarpa,Cercine,38.104447,13.383670,12,43,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12451.12,12705.22,12451.12,12069.96,img/albero.png
ALB_240,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,047,Ficus microcarpa,Cercine,38.104398,13.383754,12,35,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,9527.69,9722.14,9527.69,9236.03,img/albero.png
ALB_241,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,048,Ficus microcarpa,Cercine,38.104364,13.383810,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png
ALB_242,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,049,Ficus microcarpa,Cercine,38.104326,13.383883,12,42,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,9944.95,10147.91,9944.95,9640.51,img/albero.png
ALB_243,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,050,Ficus microcarpa,Cercine,38.104281,13.383954,12,46,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,11193.44,11421.88,11193.44,10850.78,img/albero.png
ALB_244,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,051,Ficus microcarpa,Cercine,38.104205,13.384096,12,53,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,16340.22,16673.69,16340.22,15840.01,img/albero.png
ALB_245,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,052,Ficus microcarpa,Cercine,38.104081,13.384294,12,53,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Settecannoli,Settecannoli,II,,,sempreverde,16340.22,16673.69,16340.22,15840.01,img/albero.png
ALB_246,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,053,Ficus microcarpa,Cercine,38.103999,13.384447,12,48,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,14365.24,14658.41,14365.24,13925.49,img/albero.png
ALB_247,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,054,Ficus microcarpa,Cercine,38.103910,13.384604,12,50,0.5,0.2,C,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,12474.97,12729.56,12474.97,12093.08,img/albero.png
ALB_248,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,055,Ficus microcarpa,Cercine,38.103859,13.384693,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_249,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,056,Ficus microcarpa,Cercine,38.103816,13.384760,12,40,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,11333.85,11565.15,11333.85,10986.89,img/albero.png
ALB_250,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,057,Ficus microcarpa,Cercine,38.103769,13.384843,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_251,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,058,Ficus microcarpa,Cercine,38.103697,13.384998,12,78,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,27003.64,27554.73,27003.64,26177.00,img/albero.png
ALB_252,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,059,Ficus microcarpa,Cercine,38.103659,13.385064,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_253,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,060,Ficus microcarpa,Cercine,38.103619,13.385130,12,42,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png
ALB_254,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,061,Ficus microcarpa,Cercine,38.103582,13.385193,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_255,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,062,Ficus microcarpa,Cercine,38.103545,13.385248,12,52,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,15940.56,16265.88,15940.56,15452.59,img/albero.png
ALB_256,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,063,Ficus microcarpa,Cercine,38.103477,13.385351,12,45,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png
ALB_257,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,064,Ficus microcarpa,Cercine,38.103442,13.385421,12,50,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,15148.17,15457.32,15148.17,14684.45,img/albero.png
ALB_258,Viale Dei Picciotti - B,354100,979,13/12/1025,Dott. Roberto Marceddu,065,Ficus microcarpa,Cercine,38.103399,13.385485,12,54,0.5,0.2,B,APL.026S,,,,,,,,,,,,,,,,,,Settecannoli,Settecannoli,II,,,sempreverde,16742.15,17083.82,16742.15,16229.63,img/albero.png